Gender,Height,Weight,Height (cm),Weight (kg)
Male,66.37399493,167.784391,168.5899471,76.1056575
Male,66.37651933,179.4688864,168.5963591,81.40565113
Male,69.05456976,181.3603512,175.3986072,82.26360444
Male,65.6674754,161.4222109,166.7953875,73.2198235
Male,62.75287752,149.759706,159.3923089,67.92980457
Male,66.57798671,161.2018906,169.1080862,73.11988796
Male,67.27217066,187.3633658,170.8713135,84.98652384
Male,69.83655165,176.0116733,177.3848412,79.8374869
Male,74.21643094,238.5694509,188.5097346,108.2131944
Male,71.23052856,209.0328768,180.9255425,94.81564066
Male,70.76286513,194.7965673,179.7376774,88.35816453
Male,67.87895388,163.7244326,172.4125428,74.26409284
Male,67.11452669,182.5124511,170.4708978,82.78618773
Male,66.53981222,175.0932547,169.011123,79.42089958
Male,67.09121866,180.8807246,170.4116954,82.04604964
Male,68.89341765,172.6542379,174.9892808,78.31458106
Male,71.88269674,207.5756136,182.5820497,94.15463772
Male,70.53187611,194.009473,179.1509653,88.00114487
Male,69.2081082,187.8671025,175.7885948,85.21501478
Male,66.85473775,161.2239648,169.8110339,73.12990064
Male,77.16080089,228.7073009,195.9884343,103.739802
Male,68.19853732,176.4568284,173.2242848,80.0394057
Male,66.79579309,186.9938986,169.6613145,84.81893646
Male,74.07020621,218.4235845,188.1383238,99.07519053
Male,69.69174305,184.6189529,177.0170273,83.74168009
Male,70.48275741,199.359224,179.0262038,90.42774913
Male,66.20296361,164.6344637,168.1555276,74.67687565
Male,71.85788791,193.4299898,182.5190353,87.73829592
Male,65.97520718,171.0768314,167.5770262,77.59908213
Male,72.67696109,217.5614154,184.5994812,98.68411752
Male,69.81202171,188.0649839,177.3225351,85.30477219
Male,69.04314598,178.1848175,175.3695908,80.82320772
Male,63.85067839,151.9966615,162.1807231,68.94446968
Male,64.90978524,145.1761359,164.8708545,65.85073382
Male,65.04544401,147.6602601,165.2154278,66.97751272
Male,68.87439619,183.4385392,174.9409663,83.20625385
Male,69.9822195,178.3484391,177.7548375,80.8974252
Male,62.70930371,152.8204681,159.2816314,69.31814177
Male,66.92343676,173.6342571,169.9855294,78.75910994
Male,67.26904397,180.0356727,170.8633717,81.66274085
Male,72.12252553,200.3368056,183.1912148,90.87117232
Male,69.61140326,170.2961967,176.8129643,77.24499247
Male,65.18470087,166.7385547,165.5691402,75.63127451
Male,74.08027495,194.7788543,188.1638984,88.35013009
Male,61.12182863,152.7911301,155.2494447,69.30483428
Male,68.32145287,206.4261469,173.5364903,93.63324884
Male,63.9529284,164.7714754,162.4404381,74.73902305
Male,68.58137352,181.167061,174.1966887,82.17592951
Male,64.92590896,185.0018542,164.9118088,83.91536104
Male,69.65975352,209.5204246,176.935774,95.03678843
Male,71.12075332,197.345436,180.6467134,89.51431102
Male,62.80419071,148.6050424,159.5226444,67.40605837
Male,70.81126171,201.2242771,179.8606047,91.27372231
Male,69.54951057,199.1938148,176.6557568,90.35272082
Male,67.0323462,188.4596891,170.2621593,85.48380731
Male,67.39683425,178.3001966,171.187959,80.87554279
Male,69.37184333,173.4301696,176.2044821,78.66653749
Male,74.54513694,218.4375679,189.3446478,99.0815333
Male,66.55652499,173.3868302,169.0535735,78.64687909
Male,67.25995282,186.3207972,170.8402802,84.51362304
Male,66.00196773,165.1677228,167.644998,74.91875771
Male,67.28350742,203.1357596,170.9001089,92.14075545
Male,67.92463364,161.6708278,172.5285694,73.33259414
Male,66.05763381,164.4705039,167.7863899,74.6025048
Male,65.84458046,170.7923569,167.2452344,77.47004675
Male,69.03106285,170.3101222,175.3388996,77.25130894
Male,70.32711641,192.4971609,178.6308757,87.31517219
Male,66.53430651,166.371258,168.9971385,75.46467166
Male,71.4716749,196.54096,181.5380542,89.14940712
Male,70.04693077,183.6196208,177.9192041,83.28839103
Male,68.60571056,187.2913919,174.2585048,84.95387702
Male,68.98238073,178.2824095,175.2152471,80.86747468
Male,73.7888849,222.3975605,187.4237677,100.8777543
Male,69.07281082,190.587913,175.4449395,86.44915261
Male,73.18794911,204.103817,185.8973907,92.57985854
Male,68.67738441,192.1962461,174.4405564,87.17867966
Male,64.92233626,179.4090919,164.9027341,81.3785288
Male,66.11122914,192.765581,167.922522,87.4369254
Male,67.74898985,169.7402721,172.0824342,76.9928295
Male,71.81390356,192.8164417,182.407315,87.45999541
Male,69.19544122,185.7291961,175.7564207,84.24527753
Male,67.40717166,188.5940922,171.214216,85.54477149
Male,69.87663341,179.6809303,177.4866489,81.50183255
Male,64.36667672,162.4950825,163.4913589,73.70646944
Male,67.49285386,183.3837802,171.4318488,83.18141562
Male,73.12243321,221.4459021,185.7309803,100.4460896
Male,67.65294548,188.8898645,171.8384815,85.67893144
Male,68.53790185,191.8229143,174.0862707,87.00933933
Male,70.72475802,214.2615182,179.6408854,97.18731056
Male,68.23015031,182.3828222,173.3045818,82.72738907
Male,67.69712341,163.9398786,171.9506935,74.3618174
Male,73.71674275,198.4622269,187.2405266,90.02087842
Male,68.85845722,187.3950858,174.9004813,85.00091175
Male,66.47376597,175.9473678,168.8433656,79.80831846
Male,69.97228132,188.6259112,177.7295946,85.55920429
Male,67.55618322,200.779691,171.5927054,91.07206161
Male,74.27201865,209.9374928,188.6509274,95.22596724
Male,72.09385998,201.8626584,183.1184043,91.56328696
Male,69.56977967,182.7948442,176.7072404,82.91427897
Male,71.61408945,206.1634325,181.8997872,93.51408368
Male,67.13854961,171.8769664,170.531916,77.96201692
Male,68.41565126,171.3212163,173.7757542,77.70993313
Male,78.09586747,255.6908348,198.3635034,115.9793172
Male,68.6426276,178.8167946,174.3522741,81.10986748
Male,70.02684189,186.3587022,177.8681784,84.53081645
Male,74.32567701,220.8457275,188.7872196,100.1738552
Male,72.23163624,202.1371601,183.4683561,91.68779871
Male,67.6666641,193.0816469,171.8733268,87.58029039
Male,66.42418713,157.288088,168.7174353,71.3446184
Male,65.07111347,180.7565256,165.2806282,81.98971398
Male,69.1569821,206.5151903,175.6587345,93.67363818
Male,67.8053119,180.0045482,172.2254922,81.64862301
Male,68.23874539,193.9838213,173.3264133,87.98950948
Male,72.54885198,203.6275837,184.274084,92.36384296
Male,74.05642685,211.7305173,188.1033242,96.03926881
Male,73.23678822,201.0998006,186.0214421,91.21726075
Male,72.83768488,212.2040396,185.0077196,96.25405472
Male,68.2698199,167.9107289,173.4053426,76.16296333
Male,70.07181913,207.0866751,177.9824206,93.93285912
Male,71.73869477,185.8426218,182.2162847,84.29672652
Male,68.6739597,172.8471849,174.4318576,78.40210028
Male,70.18213939,184.7233308,178.262634,83.78902508
Male,66.9466142,182.3697168,170.0444001,82.7214446
Male,67.67598854,188.3113941,171.8970109,85.41654188
Male,67.90357319,168.6779132,172.4750759,76.51095201
Male,67.19943211,173.4885993,170.6865576,78.69304075
Male,66.99786196,178.0573356,170.1745694,80.76538295
Male,66.0297085,174.0582354,167.7154596,78.95142313
Male,67.8142859,192.066392,172.2482862,87.11977886
Male,71.44765151,191.1771577,181.4770348,86.71642931
Male,70.07932331,189.5959602,178.0014812,85.99921077
Male,73.72161324,210.2235006,187.2528976,95.35569808
Male,66.38800664,159.376926,168.6255369,72.29209862
Male,68.19608778,189.8749292,173.218063,86.12574887
Male,68.27535973,176.1790688,173.4194137,79.91341619
Male,65.93964742,177.2854147,167.4867044,80.41524584
Male,66.87187788,170.3239575,169.8545698,77.25758453
Male,66.19800895,165.9333275,168.1429427,75.26602988
Male,73.30301022,232.2506433,186.189646,105.3470338
Male,69.28503609,206.883393,175.9839917,93.84065202
Male,71.76976166,200.356448,182.2951946,90.88008197
Male,63.63948265,163.2579018,161.6442859,74.05247821
Male,72.16154497,188.9133324,183.2903242,85.68957628
Male,72.00328044,207.5421208,182.8883323,94.13944565
Male,68.16583681,173.4564553,173.1412255,78.67846049
Male,69.0848968,189.8567859,175.4756379,86.11751924
Male,67.18845052,169.8908229,170.6586643,77.06111815
Male,63.61501878,160.7876538,161.5821477,72.93199344
Male,71.72061161,211.0075801,182.1703535,95.71135029
Male,70.47512584,193.8573561,179.0068196,87.93214585
Male,72.86758744,217.3352533,185.0836721,98.58153221
Male,68.16284382,176.7418313,173.1336233,80.16868074
Male,69.6791497,203.3170123,176.9850402,92.22297024
Male,63.00004749,165.5559659,160.0201206,75.09486169
Male,71.75812504,211.7374418,182.2656376,96.04240971
Male,71.62967826,201.5038128,181.9393828,91.40051748
Male,71.06410538,200.6841596,180.5028277,91.02872934
Male,70.11514441,189.532927,178.0924668,85.97061944
Male,70.44887435,206.4997442,178.9401409,93.66663196
Male,68.54146741,173.2997216,174.0953272,78.60736733
Male,71.33392078,221.1220336,181.1881588,100.2991855
Male,67.18093863,169.8294539,170.6395841,77.03328165
Male,73.10634428,219.7866042,185.6901145,99.69344537
Male,70.88748661,182.8879477,180.054216,82.95650998
Male,71.91022602,198.0788255,182.6519741,89.84697061
Male,73.56929781,216.6177778,186.8660164,98.25609106
Male,69.80157523,203.2583751,177.2960011,92.19637288
Male,70.62786979,185.2469766,179.3947893,84.02654662
Male,66.31457674,148.2657302,168.4390249,67.25214909
Male,70.26935973,192.3070268,178.4841737,87.22892892
Male,70.97870259,206.5229741,180.2859046,93.67716885
Male,70.31506637,181.7894088,178.6002686,82.45822152
Male,71.51370053,212.7287049,181.6447993,96.49203873
Male,70.99854621,195.9590447,180.3363074,88.88545503
Male,66.69530922,155.1289645,169.4060854,70.36525728
Male,72.65899957,207.5063787,184.5538589,94.12323332
Male,66.51004277,181.9381761,168.9355086,82.52570116
Male,66.57823462,164.1170304,169.1087159,74.44217207
Male,66.72468017,185.3139113,169.4806876,84.05690766
Male,69.29554648,178.1753698,176.0106881,80.81892233
Male,68.32298231,178.4131887,173.5403751,80.92679507
Male,65.79795305,162.0277356,167.1268007,73.49448466
Male,70.12376143,217.425675,178.114354,98.62254676
Male,69.06408861,189.8066455,175.4227851,86.09477595
Male,70.90773669,197.216552,180.1056512,89.45585023
Male,66.75412981,178.3828125,169.5554897,80.91301671
Male,68.58935913,178.045314,174.2169722,80.75993005
Male,70.97378777,184.9826013,180.2734209,83.90662808
Male,63.17859731,153.6068331,160.4736372,69.67483063
Male,69.90321098,221.897619,177.5541559,100.6509848
Male,67.73372088,175.5643397,172.043651,79.63457996
Male,71.09295626,198.8291173,180.5761089,90.18729699
Male,70.12179615,189.2795225,178.1093622,85.85567717
Male,65.78802419,166.2769877,167.1015814,75.42191141
Male,71.50724241,202.5184575,181.6283957,91.8607522
Male,71.71549797,220.273901,182.1573649,99.91447929
Male,71.45441131,213.3365925,181.4942047,96.76777168
Male,69.38563588,171.3312485,176.2395151,77.71448366
Male,70.15126491,191.5682599,178.1842129,86.89383015
Male,72.10911232,200.7017307,183.1571453,91.03669944
Male,71.62028583,208.7557182,181.915526,94.68992372
Male,69.20709959,172.7751627,175.7860329,78.36943159
Male,71.10562694,188.8392852,180.6082924,85.65598905
Male,67.06830402,187.5734938,170.3534922,85.08183618
Male,75.99995705,224.4404592,193.0398909,101.8043968
Male,67.9863736,170.2762478,172.6853889,77.23594378
Male,69.38134598,197.2814443,176.2286188,89.48528489
Male,71.42394644,195.3649152,181.4168239,88.61596263
Male,70.47139727,198.4191385,178.9973491,90.00133386
Male,71.85984886,196.3512998,182.5240161,89.06337876
Male,72.71616603,195.3564313,184.6990617,88.61211438
Male,72.92136714,213.9244864,185.2202725,97.03443564
Male,71.76174731,201.3157707,182.2748382,91.31522308
Male,74.66919682,227.4603038,189.6597599,103.1741741
Male,67.32371432,157.0299355,171.0022344,71.2275225
Male,70.55500396,192.2607453,179.2097101,87.207936
Male,65.18093656,169.4596309,165.5595789,76.8655329
Male,69.73101343,197.6395496,177.1167741,89.64771857
Male,71.75142255,215.9353939,182.2486133,97.9465672
Male,68.97041418,173.2923443,175.184852,78.60402104
Male,65.04122113,163.0041411,165.2047017,73.93737439
Male,70.02080933,208.6097832,177.8528557,94.6237288
Male,71.03482922,202.039446,180.4284662,91.64347639
Male,72.87153874,229.7407531,185.0937084,104.2085677
Male,71.92022184,202.6092747,182.6773635,91.90194612
Male,73.96772269,227.0223469,187.8780156,102.9755204
Male,65.66451791,166.4436809,166.7878755,75.49752212
Male,70.85793198,187.1053638,179.9791472,84.86949619
Male,68.15658922,181.0517424,173.1177366,82.12362192
Male,67.17791659,175.3521086,170.6319081,79.53831365
Male,70.85695017,197.727299,179.9766534,89.68752103
Male,63.81097455,166.461038,162.0798754,75.50539514
Male,66.94959112,166.4413849,170.0519614,75.49648067
Male,70.2806923,187.2586923,178.5129584,84.93904477
Male,70.32349325,186.0655322,178.6216729,84.3978369
Male,70.56606384,205.0526852,179.2378022,93.01025758
Male,69.29416757,189.4633636,176.0071856,85.93906601
Male,74.3892257,210.1443121,188.9486333,95.31977883
Male,66.89231469,186.2040058,169.9064793,84.46064741
Male,73.62154397,206.4922129,186.9987217,93.66321585
Male,69.09056319,189.213646,175.4900305,85.82579612
Male,67.54202278,168.7614795,171.5567379,76.54885701
Male,62.92194889,144.1706444,159.8217502,65.39465094
Male,68.85015225,187.5787042,174.8793867,85.0841996
Male,69.61178285,193.6353663,176.8139284,87.83145309
Male,69.51565854,185.348837,176.5697727,84.07274965
Male,69.10691697,188.2451032,175.5315691,85.38647286
Male,66.82276322,166.1711851,169.7298186,75.37392019
Male,71.11214408,202.3577195,180.624846,91.78784271
Male,67.76171315,191.544634,172.1147514,86.88311361
Male,66.5607406,162.0180876,169.0642811,73.49010837
Male,67.10251954,175.9579827,170.4403996,79.81313328
Male,69.58211124,193.3671981,176.7385625,87.70981411
Male,72.28040043,192.6915216,183.5922171,87.40333268
Male,69.20766611,186.1774738,175.7874719,84.44861269
Male,69.02647455,198.0143768,175.3272453,89.8177372
Male,65.43505946,167.7279617,166.205051,76.08006159
Male,68.46557156,200.0101569,173.9025518,90.72300708
Male,71.96301518,199.9816203,182.7860586,90.71006312
Male,73.75955023,217.2198008,187.3492576,98.52916387
Male,70.53251302,194.3022593,179.1525831,88.1339504
Male,69.01333502,190.5135138,175.2938709,86.41540574
Male,73.61198537,236.7805375,186.9744428,107.4017576
Male,68.49107214,181.2112391,173.9673232,82.19596838
Male,64.09161305,151.6431035,162.7926972,68.78409859
Male,67.97215983,170.7156931,172.649286,77.43527267
Male,70.83455355,197.3886665,179.919766,89.53392001
Male,71.64757981,200.2865087,181.9848527,90.84835807
Male,67.31149854,158.4352052,170.9712063,71.86494159
Male,68.24300184,186.4231978,173.3372247,84.56007112
Male,65.47722474,166.6541431,166.3121508,75.5929861
Male,70.71103014,204.7557801,179.6060166,92.8755838
Male,67.17611536,174.5790245,170.627333,79.1876489
Male,67.74920685,178.5836266,172.0829854,81.00410436
Male,68.45490383,185.3776732,173.8754557,84.08582954
Male,72.3003079,194.7232532,183.6427821,88.32490985
Male,65.40287453,159.6054441,166.1233013,72.39575262
Male,65.64258414,162.6855211,166.7321637,73.79285091
Male,69.44242118,180.1375203,176.3837498,81.70893813
Male,67.99840926,171.9236336,172.7159595,77.9831848
Male,71.69276566,191.902096,182.0996248,87.04525553
Male,73.60300661,219.5125216,186.9516368,99.5691237
Male,67.27719753,176.3087197,170.8840817,79.97222477
Male,72.12491003,215.4434005,183.1972715,97.72340293
Male,68.61581202,194.1208449,174.2841625,88.05166228
Male,65.22709704,167.1154588,165.6768265,75.80223518
Male,66.32751733,166.0797083,168.471894,75.33242704
Male,70.07731509,216.6242072,177.9963803,98.25900741
Male,66.63826918,171.2751126,169.2612037,77.68902086
Male,72.97226337,204.4917906,185.349549,92.75584029
Male,74.75875244,209.7235497,189.8872312,95.12892433
Male,65.84806108,187.5468976,167.2540752,85.06977238
Male,66.60128332,162.5574385,169.1672596,73.73475366
Male,68.23795419,184.2925605,173.3244036,83.59363109
Male,69.64146477,191.3637747,176.8893205,86.8010773
Male,65.25247915,156.0105758,165.7412971,70.76514908
Male,66.58199851,181.2279815,169.1182762,82.20356258
Male,68.2566446,201.8681427,173.3718773,91.56577457
Male,69.00738999,170.1715714,175.2787706,77.18846344
Male,70.06468847,192.045218,177.9643087,87.11017451
Male,71.08480384,178.5354901,180.5554018,80.98227003
Male,71.10424776,185.8270952,180.6047893,84.28968377
Male,68.54104219,180.6661582,174.0942472,81.94872403
Male,69.02051305,177.9523822,175.3121031,80.71777695
Male,66.88781934,187.5816273,169.8950611,85.08552551
Male,68.88636675,197.6422437,174.9713715,89.6489406
Male,68.37084286,195.1226278,173.6619409,88.506063
Male,66.20961729,182.9464191,168.1724279,82.98303212
Male,64.68669106,157.0168086,164.3041953,71.22156826
Male,67.99211379,172.5155305,172.699969,78.2516645
Male,64.73708904,150.0508128,164.4322062,68.06184828
Male,70.08043998,203.1596596,178.0043175,92.15159634
Male,66.46704142,164.3180448,168.8262852,74.53335057
Male,72.17407836,186.1888419,183.322159,84.45376919
Male,64.58725609,158.3740869,164.0516305,71.83721885
Male,74.40120951,223.8255072,188.9790722,101.5254595
Male,71.28884387,190.0779984,181.0736634,86.21785946
Male,65.37932474,158.0720604,166.0634848,71.70022202
Male,68.06637804,170.9860127,172.8886002,77.55788746
Male,64.69929448,155.6642553,164.336208,70.6080609
Male,69.59482623,191.525965,176.7708586,86.8746455
Male,72.42580597,228.9746467,183.9615472,103.861068
Male,66.72991606,164.9077618,169.4939868,74.80084147
Male,68.6712874,178.1683941,174.42507,80.81575821
Male,69.56129654,199.4943358,176.6856932,90.48903476
Male,72.77187483,211.164232,184.8405621,95.78240631
Male,69.47560828,203.0212824,176.468045,92.08882951
Male,69.41991234,185.3591296,176.3265774,84.07741831
Male,65.80606287,149.2404065,167.1473997,67.69425446
Male,71.68034778,214.2592859,182.0680834,97.186298
Male,66.35174153,160.3727387,168.5334235,72.74379129
Male,66.46802469,180.4638273,168.8287827,81.85694837
Male,70.47650533,197.0291787,179.0103235,89.37085923
Male,68.10362648,186.2108912,172.9832113,84.46377056
Male,65.83165439,165.592195,167.2124021,75.11129492
Male,69.19529846,201.3036955,175.7560581,91.30974585
Male,72.88109185,201.3331869,185.1179733,91.32312291
Male,67.7782298,190.7307931,172.1567037,86.5139619
Male,70.02604895,193.0897366,177.8661643,87.58395982
Male,71.35078258,213.3133192,181.2309878,96.75721508
Male,71.46570236,209.9603973,181.522884,95.23635652
Male,69.21201113,181.2140726,175.7985083,82.19725363
Male,68.03473112,170.6484093,172.808217,77.40475329
Male,71.9674817,229.514503,182.7974035,104.1059424
Male,71.33782073,199.7415595,181.1980646,90.60117345
Male,72.39432346,201.41093,183.8815816,91.35838654
Male,60.36331156,134.1468482,153.3228114,60.84793716
Male,70.46445649,189.626283,178.9797195,86.01296498
Male,71.71367459,193.1089465,182.1527335,87.59267327
Male,70.54264101,185.4698808,179.1783082,84.12765417
Male,73.12200631,206.897644,185.729896,93.84711613
Male,62.06383584,175.0711714,157.642143,79.41088278
Male,69.08057727,176.5561446,175.4646663,80.08445473
Male,71.51072979,209.3811998,181.6372537,94.97363716
Male,70.58468352,205.7078774,179.2850961,93.3074475
Male,65.0310335,154.8411421,165.1788251,70.23470331
Male,67.91927928,196.4477023,172.5149694,89.10710618
Male,68.89087213,176.1868417,174.9828152,79.91694189
Male,70.70807508,198.7591266,179.5985107,90.15554978
Male,64.57731204,150.1834743,164.0263726,68.12202247
Male,70.96598572,179.2316242,180.2536037,81.29803088
Male,68.79538275,187.050906,174.7402722,84.84479457
Male,65.41328069,142.5930673,166.149733,64.67907458
Male,65.20653293,163.6335966,165.6245936,74.22289036
Male,69.93271019,185.4290223,177.6290839,84.10912109
Male,66.90121174,168.8635485,169.9290778,76.59515468
Male,67.25589414,165.2648086,170.8299711,74.96279508
Male,68.50610095,164.4999186,174.0054964,74.61584708
Male,67.75736067,186.0990159,172.1036961,84.41302481
Male,66.38977872,165.4998067,168.6300379,75.06938831
Male,70.2091372,193.953121,178.3312085,87.97558406
Male,68.70169698,193.5092689,174.5023103,87.7742563
Male,70.77216453,204.4395403,179.7612979,92.73213996
Male,74.95506499,221.1594661,190.3858651,100.3161646
Male,66.35813705,173.3559279,168.5496681,78.63286204
Male,66.07669579,171.2929754,167.8348073,77.69712328
Male,66.83885298,170.0777665,169.7706866,77.14591425
Male,72.16575666,204.5774363,183.3010219,92.79468849
Male,68.25635599,190.3903824,173.3711442,86.35955435
Male,69.44571478,178.6755991,176.3921155,81.04582233
Male,70.43475028,189.9065838,178.9042657,86.14010714
Male,72.39065722,199.5740493,183.8722693,90.52519215
Male,69.22708106,185.9160215,175.8367859,84.33002
Male,67.10453999,165.3738242,170.4455316,75.01224367
Male,70.3439986,177.4732819,178.6737565,80.50046088
Male,72.38530097,189.1655919,183.8586645,85.80399918
Male,70.58261033,206.4257483,179.2798302,93.633068
Male,67.40319666,199.6797149,171.2041195,90.57312123
Male,73.4387723,226.2257,186.5344816,102.6141677
Male,67.2019629,174.4408231,170.6929858,79.12496183
Male,74.02986882,215.2934953,188.0358668,97.6554071
Male,68.9027232,175.4353024,175.0129169,79.5760497
Male,63.87497175,168.0778994,162.2424282,76.23879053
Male,68.07384912,185.5337581,172.9075768,84.15662838
Male,67.77716819,179.864803,172.1540072,81.58523574
Male,69.51843618,189.6174538,176.5768279,86.00896011
Male,68.40086738,182.2596137,173.7382031,82.67150269
Male,68.88371651,181.512004,174.9646399,82.33239294
Male,69.76784563,194.6040613,177.2103279,88.27084537
Male,65.71624998,174.4133641,166.9192749,79.11250663
Male,66.22747932,180.9035759,168.2177975,82.05641482
Male,62.77304147,163.1860286,159.4435253,74.0198771
Male,67.12928651,177.719799,170.5083877,80.61227907
Male,69.89595731,181.4481349,177.5357316,82.30342243
Male,67.68753064,177.909685,171.9263278,80.69840985
Male,69.60482757,191.0334196,176.796262,86.65123087
Male,69.70225751,177.1490913,177.0437341,80.35341062
Male,67.43522768,159.8124724,171.2854783,72.48965896
Male,68.14307845,188.1451421,173.0834193,85.34113131
Male,70.49052137,208.7648975,179.0459243,94.69408737
Male,70.98407107,192.1113196,180.2995405,87.14015766
Male,71.24291865,220.2618902,180.9570134,99.9090313
Male,68.48572454,186.412945,173.9537403,84.55542055
Male,69.2854625,197.1945475,175.9850747,89.4458692
Male,64.60104553,140.1959633,164.0866556,63.5917674
Male,68.7011438,180.2239394,174.5009053,81.74813713
Male,68.29264664,176.0071363,173.4633225,79.83542895
Male,65.71360843,167.8287603,166.9125654,76.12578304
Male,67.84774906,153.0313208,172.3332826,69.41378288
Male,67.40761496,162.8229424,171.215342,73.85518411
Male,66.09757603,163.6414961,167.8878431,74.22647349
Male,67.61221973,190.4165036,171.7350381,86.37140269
Male,66.246099,191.6367141,168.2650915,86.92488041
Male,67.72763125,175.209964,172.0281834,79.47383798
Male,69.0442107,184.0399805,175.3722952,83.47906282
Male,78.46205292,227.3425649,199.2936144,103.1207687
Male,70.61624345,198.3877525,179.3652584,89.98709741
Male,70.4044365,193.8567694,178.8272687,87.93187975
Male,67.87176723,176.904596,172.3942888,80.2425095
Male,70.85092011,185.3515329,179.9613371,84.07397253
Male,67.90334035,192.6516048,172.4744845,87.3852267
Male,74.72413903,207.2983314,189.7993131,94.02886476
Male,68.38330719,179.1648666,173.6936003,81.26775015
Male,75.75344577,226.5033443,192.4137523,102.740105
Male,71.02654346,186.2292384,180.4074204,84.47209271
Male,70.75264698,202.7416573,179.7117233,91.9619938
Male,76.29418413,233.5038113,193.7872277,105.9154608
Male,69.60127796,192.1131628,176.787246,87.14099373
Male,69.5666933,194.9842632,176.699401,88.44330192
Male,69.58020822,196.1355259,176.7337289,88.96550546
Male,65.82778663,157.6079359,167.202578,71.48969885
Male,67.79621437,184.8629133,172.2023845,83.85233856
Male,68.39010874,179.3521816,173.7108762,81.35271478
Male,64.92242306,158.4125594,164.9029546,71.85466965
Male,68.4445619,182.4494078,173.8491872,82.75759176
Male,72.67399365,206.9802182,184.5919439,93.88457112
Male,66.05396364,161.5576324,167.7770677,73.28124959
Male,61.31079843,150.3164486,155.729428,68.18233855
Male,68.27458073,159.9823145,173.4174351,72.56669801
Male,75.26320153,223.4499947,191.1685319,101.35513
Male,66.47024572,182.4680574,168.8344241,82.76605111
Male,66.52529411,179.2229686,168.974247,81.29410476
Male,67.75032988,179.1158834,172.0858379,81.24553176
Male,71.77574885,210.7288522,182.3104021,95.58492151
Male,68.99744011,200.3130156,175.2534979,90.86038139
Male,68.30593359,185.2796229,173.4970713,84.04135472
Male,73.96449337,215.0438889,187.8698132,97.54218766
Male,68.75199052,194.1323525,174.6300559,88.05688204
Male,73.57328408,207.2094605,186.8761416,93.98855359
Male,66.92880701,169.1035618,169.9991698,76.70402281
Male,69.3517876,195.170814,176.1535405,88.52791984
Male,67.01748632,183.3812983,170.2244152,83.18028986
Male,72.06059237,200.0740445,183.0339046,90.75198599
Male,67.87775112,175.4626618,172.4094878,79.58845968
Male,63.94327605,153.9472037,162.4159212,69.82922003
Male,66.12013432,172.5086574,167.9451412,78.24854691
Male,73.81524583,208.8660338,187.4907244,94.73996199
Male,64.7552066,160.9750177,164.4782248,73.01698021
Male,67.01471757,188.9746319,170.2173826,85.71738122
Male,70.8786331,194.0739746,180.0317281,88.03040227
Male,67.41315186,168.634975,171.2294057,76.4914756
Male,66.93465049,175.0406653,170.0140122,79.39704544
Male,64.68023132,176.074223,164.2877876,79.86585897
Male,67.32181711,168.7447552,170.9974154,76.54127101
Male,68.30102218,194.5460796,173.4845963,88.24454532
Male,73.80302454,227.4351837,187.4596823,103.1627798
Male,66.25522505,176.4862269,168.2882716,80.05274065
Male,67.70560322,177.2569991,171.9722322,80.40235673
Male,65.85420481,178.0314596,167.2696802,80.75364584
Male,71.80691042,211.3608266,182.3895525,95.87158005
Male,65.34320327,155.7293803,165.9717363,70.63760106
Male,67.96856544,192.0598736,172.6401562,87.11682217
Male,75.15541009,214.3705805,190.8947416,97.23678036
Male,63.4089479,163.0743534,161.0587277,73.9692221
Male,65.10205207,156.6584597,165.3592123,71.05902404
Male,67.72695642,164.9331081,172.0264693,74.81233835
Male,72.3106346,201.9126628,183.6690119,91.58596855
Male,69.44325517,197.6456451,176.3858681,89.65048347
Male,64.87680275,176.7961081,164.787079,80.19330028
Male,66.97515201,188.0247181,170.1168861,85.28650792
Male,66.90883737,181.9962868,169.9484469,82.55205974
Male,68.12757693,175.6365382,173.0440454,79.66732862
Male,70.38792495,176.0648702,178.7853294,79.8616166
Male,70.50592738,206.4409425,179.0850555,93.63995998
Male,69.7695676,197.8283576,177.2147017,89.73336038
Male,68.4078482,177.1107388,173.7559344,80.33601424
Male,67.29401786,174.0877277,170.9268054,78.96480056
Male,68.22582277,175.6709786,173.2935898,79.68295054
Male,67.53354038,180.2696932,171.5351926,81.76889069
Male,74.40648137,220.720177,188.9924627,100.1169065
Male,68.99844693,181.9413181,175.2560552,82.52712634
Male,68.34236491,187.6334634,173.5896069,85.10903794
Male,69.00216528,188.3308958,175.2654998,85.4253877
Male,64.83380413,164.5965816,164.6778625,74.65969263
Male,73.06329334,216.0400614,185.5807651,97.99404354
Male,71.6016965,211.0316519,181.8683091,95.72226906
Male,70.25225274,190.9163653,178.4407219,86.59813596
Male,71.01573094,198.2720936,180.3799566,89.93463547
Male,69.36857659,187.5710575,176.1961845,85.08073113
Male,64.12569658,157.6636172,162.8792693,71.51495544
Male,70.53457828,204.4187311,179.1578288,92.72270106
Male,63.39905918,141.0569889,161.0336103,63.98232172
Male,71.40971655,207.3034959,181.38068,94.0312073
Male,69.87714736,217.9948396,177.4879543,98.88071527
Male,66.87536305,169.6356405,169.8634221,76.94536946
Male,71.25013608,191.0676196,180.9753456,86.6667437
Male,73.57397189,199.469319,186.8778886,90.47768736
Male,68.1679352,201.438831,173.1465554,91.37104224
Male,73.57508303,215.0708702,186.8807109,97.55442618
Male,69.89540376,171.9190355,177.5343256,77.98109917
Male,64.87941808,161.6110178,164.7937219,73.3054648
